type	id	old_length	new_length
removed	sp|P39264|FIMI_ECOLI	179	
removed	sp|P39265|ALSB_ECOLI	311	
removed	sp|P39267|RDCB_ECOLI	292	
removed	sp|P39270|YJDF_ECOLI	209	
removed	sp|P39274|YJDJ_ECOLI	90	
removed	sp|P39276|DTPC_ECOLI	485	
removed	sp|P39277|YJEH_ECOLI	418	
removed	sp|P39279|YJEJ_ECOLI	289	
removed	sp|P39280|EPMB_ECOLI	342	
removed	sp|P39282|YJEM_ECOLI	500	
removed	sp|P39283|YJEN_ECOLI	104	
removed	sp|P39284|YJEO_ECOLI	104	
removed	sp|P39285|MSCM_ECOLI	1107	
removed	sp|P39286|RSGA_ECOLI	350	
removed	sp|P39288|QUEG_ECOLI	379	
removed	sp|P39293|YJFK_ECOLI	219	
removed	sp|P39295|YJFM_ECOLI	212	
removed	sp|P39297|BSMA_ECOLI	109	
removed	sp|P39298|YJFP_ECOLI	249	
removed	sp|P39300|ULAG_ECOLI	354	
removed	sp|P39301|ULAA_ECOLI	465	
removed	sp|P39304|ULAD_ECOLI	216	
removed	sp|P39305|ULAE_ECOLI	284	
removed	sp|P39306|ULAF_ECOLI	228	
removed	sp|P39308|YJFZ_ECOLI	264	
removed	sp|P39309|YTFA_ECOLI	108	
removed	sp|P39310|YTFB_ECOLI	212	
removed	sp|P39314|YTFF_ECOLI	321	
removed	sp|P39315|QOR2_ECOLI	286	
removed	sp|P39317|YTFI_ECOLI	312	
removed	sp|P39321|TAMB_ECOLI	1259	
removed	sp|P39325|YTFQ_ECOLI	318	
removed	sp|P39328|YTFT_ECOLI	341	
removed	sp|P39332|YJGH_ECOLI	131	
removed	sp|P39333|BDCA_ECOLI	237	
removed	sp|P39334|BDCR_ECOLI	197	
removed	sp|P39336|YJGL_ECOLI	604	
removed	sp|P39337|YJGM_ECOLI	167	
removed	sp|P39338|YJGN_ECOLI	398	
removed	sp|P39342|YJGR_ECOLI	500	
removed	sp|P39343|IDNR_ECOLI	332	
removed	sp|P39344|IDNT_ECOLI	439	
removed	sp|P39346|IDND_ECOLI	343	
removed	sp|P39347|INTB_ECOLI	396	
removed	sp|P39349|YJGX_ECOLI	119	
removed	sp|P39351|YJGZ_ECOLI	109	
removed	sp|P39352|NANX_ECOLI	405	
removed	sp|P39353|NANY_ECOLI	372	
removed	sp|P39354|YJHD_ECOLI	76	
removed	sp|P39355|YJHE_ECOLI	82	
removed	sp|P39356|YJHU_ECOLI	328	
removed	sp|P39357|YJHF_ECOLI	449	
removed	sp|P39358|YJHG_ECOLI	655	
removed	sp|P39359|YJHH_ECOLI	301	
removed	sp|P39360|YJHI_ECOLI	262	
removed	sp|P39361|SGCR_ECOLI	260	
removed	sp|P39362|SGCE_ECOLI	210	
removed	sp|P39363|SGCA_ECOLI	143	
removed	sp|P39364|SGCQ_ECOLI	268	
removed	sp|P39365|SGCC_ECOLI	437	
removed	sp|P39366|SGCX_ECOLI	373	
removed	sp|P39367|YJHP_ECOLI	248	
removed	sp|P39368|YJHQ_ECOLI	181	
removed	sp|P39369|YJHR_ECOLI	338	
removed	sp|P39370|NANS_ECOLI	326	
removed	sp|P39371|NANM_ECOLI	368	
removed	sp|P39374|YJIC_ECOLI	276	
removed	sp|P39375|IRAD_ECOLI	130	
removed	sp|P39376|YJIE_ECOLI	303	
removed	sp|P39377|IADA_ECOLI	390	
removed	sp|P39379|YJIH_ECOLI	227	
removed	sp|P39380|KPTA_ECOLI	184	
removed	sp|P39381|YJIJ_ECOLI	392	
removed	sp|P39382|YJIK_ECOLI	286	
removed	sp|P39383|YJIL_ECOLI	255	
removed	sp|P39384|YJIM_ECOLI	383	
removed	sp|P39385|YJIN_ECOLI	426	
removed	sp|P39386|MDTM_ECOLI	410	
removed	sp|P39389|YJIR_ECOLI	470	
removed	sp|P39390|YJIS_ECOLI	54	
removed	sp|P39391|YJIT_ECOLI	521	
removed	sp|P39393|YJIV_ECOLI	906	
removed	sp|P39394|SYME_ECOLI	113	
removed	sp|P39396|BTST_ECOLI	716	
removed	sp|P39398|LGOT_ECOLI	453	
removed	sp|P39399|LGOR_ECOLI	304	
removed	sp|P39400|LGOD_ECOLI	340	
removed	sp|P39401|OPGB_ECOLI	763	
removed	sp|P39404|BGLJ_ECOLI	225	
removed	sp|P39405|FHUF_ECOLI	262	
removed	sp|P39406|RSMC_ECOLI	343	
removed	sp|P39407|YJJU_ECOLI	357	
removed	sp|P39408|YJJV_ECOLI	259	
removed	sp|P39409|YJJW_ECOLI	287	
removed	sp|P39410|YJJJ_ECOLI	443	
removed	sp|P39411|NCPP_ECOLI	170	
removed	sp|P39414|TTDT_ECOLI	487	
removed	sp|P39451|ADHP_ECOLI	336	
removed	sp|P39452|RIR3_ECOLI	714	
removed	sp|P39453|TORS_ECOLI	914	
removed	sp|P39829|GARD_ECOLI	523	
removed	sp|P39830|YBAL_ECOLI	558	
removed	sp|P39831|YDFG_ECOLI	248	
removed	sp|P39832|ZNUB_ECOLI	261	
removed	sp|P39834|YGIL_ECOLI	183	
removed	sp|P39835|GNTT_ECOLI	438	
removed	sp|P39836|YFEH_ECOLI	332	
removed	sp|P39838|RCSD_ECOLI	890	
removed	sp|P39901|YBFI_ECOLI	65	
removed	sp|P39902|SPRT_ECOLI	165	
removed	sp|P40120|OPGD_ECOLI	551	
removed	sp|P40191|PDXK_ECOLI	283	
removed	sp|P40710|NLPE_ECOLI	236	
removed	sp|P40711|ARFB_ECOLI	140	
removed	sp|P40719|QSEC_ECOLI	449	
removed	sp|P40874|MTOX_ECOLI	372	
removed	sp|P40876|YCBF_ECOLI	236	
removed	sp|P41036|NANT_ECOLI	496	
removed	sp|P41039|YBII_ECOLI	88	
removed	sp|P41052|MLTB_ECOLI	361	
removed	sp|P41407|AZOR_ECOLI	201	
removed	sp|P41409|RIHA_ECOLI	311	
removed	sp|P41441|GSPF_ECOLI	398	
removed	sp|P41442|GSPG_ECOLI	145	
removed	sp|P41443|GSPH_ECOLI	169	
removed	sp|P42588|PAT_ECOLI	459	
removed	sp|P42589|YGJH_ECOLI	110	
removed	sp|P42590|YGJI_ECOLI	477	
removed	sp|P42591|YGJJ_ECOLI	356	
removed	sp|P42592|YGJK_ECOLI	783	
removed	sp|P42593|FADH_ECOLI	672	
removed	sp|P42596|RLMG_ECOLI	378	
removed	sp|P42597|UTPP_ECOLI	167	
removed	sp|P42598|YGJQ_ECOLI	230	
removed	sp|P42599|YGJR_ECOLI	328	
removed	sp|P42601|ALX_ECOLI	321	
removed	sp|P42603|YGJV_ECOLI	183	
removed	sp|P42604|UXAA_ECOLI	495	
removed	sp|P42615|MZRA_ECOLI	127	
removed	sp|P42616|YQJC_ECOLI	122	
removed	sp|P42619|YQJF_ECOLI	130	
removed	sp|P42620|YQJG_ECOLI	328	
removed	sp|P42624|YHAK_ECOLI	233	
removed	sp|P42625|YHAL_ECOLI	54	
removed	sp|P42626|YHAM_ECOLI	436	
removed	sp|P42628|DLST_ECOLI	443	
removed	sp|P42630|TDCG_ECOLI	454	
removed	sp|P42632|TDCE_ECOLI	764	
removed	sp|P42640|YHBX_ECOLI	541	
removed	sp|P42641|OBG_ECOLI	390	
removed	sp|P42904|PTPB2_ECOLI	157	
removed	sp|P42905|PTPC2_ECOLI	133	
removed	sp|P42906|AGAA_ECOLI	167	
removed	sp|P42907|AGAS_ECOLI	384	
removed	sp|P42909|PTPB1_ECOLI	158	
removed	sp|P42910|PTPC1_ECOLI	267	
removed	sp|P42911|PTPD_ECOLI	263	
removed	sp|P42912|AGAI_ECOLI	251	
removed	sp|P42913|YRAH_ECOLI	194	
removed	sp|P42914|YRAI_ECOLI	231	
removed	sp|P42915|YRAJ_ECOLI	838	
removed	sp|P43319|YRAK_ECOLI	363	
removed	sp|P43329|HRPA_ECOLI	1300	
removed	sp|P43337|NUDL_ECOLI	192	
removed	sp|P43340|YCAK_ECOLI	196	
removed	sp|P43341|LPXH_ECOLI	240	
removed	sp|P43531|YNFM_ECOLI	417	
removed	sp|P43533|FLGN_ECOLI	138	
removed	sp|P43667|YGAH_ECOLI	111	
removed	sp|P43671|PQIB_ECOLI	546	
removed	sp|P43672|UUP_ECOLI	635	
removed	sp|P43674|YCAL_ECOLI	254	
removed	sp|P43676|PITB_ECOLI	499	
removed	sp|P45394|YRBG_ECOLI	325	
removed	sp|P45395|KDSD_ECOLI	328	
removed	sp|P45420|YHCD_ECOLI	793	
removed	sp|P45421|YHCE_ECOLI	181	
removed	sp|P45422|YHCF_ECOLI	238	
removed	sp|P45423|YHCG_ECOLI	375	
removed	sp|P45424|NANQ_ECOLI	154	
removed	sp|P45425|NANK_ECOLI	291	
removed	sp|P45428|DCUD_ECOLI	455	
removed	sp|P45463|TTDR_ECOLI	310	
removed	sp|P45464|LPOA_ECOLI	678	
removed	sp|P45465|YRAN_ECOLI	131	
removed	sp|P45468|YRAQ_ECOLI	346	
removed	sp|P45469|YRAR_ECOLI	211	
removed	sp|P45470|YHBO_ECOLI	172	
removed	sp|P45472|YHBQ_ECOLI	100	
removed	sp|P45475|UBIV_ECOLI	292	
removed	sp|P45505|YFAH_ECOLI	68	
removed	sp|P45508|YFAL_ECOLI	1250	
removed	sp|P45522|KEFB_ECOLI	601	
removed	sp|P45523|FKBA_ECOLI	270	
removed	sp|P45524|YHET_ECOLI	340	
removed	sp|P45527|UBIU_ECOLI	331	
removed	sp|P45530|TUSB_ECOLI	95	
removed	sp|P45531|TUSC_ECOLI	119	
removed	sp|P45532|TUSD_ECOLI	128	
removed	sp|P45537|YHFK_ECOLI	700	
removed	sp|P45539|FRLA_ECOLI	445	
removed	sp|P45541|FRLC_ECOLI	276	
removed	sp|P45543|FRLD_ECOLI	261	
removed	sp|P45544|FRLR_ECOLI	243	
removed	sp|P45545|YHFS_ECOLI	361	
removed	sp|P45546|YHFT_ECOLI	434	
removed	sp|P45548|PHP_ECOLI	292	
removed	sp|P45549|YHFW_ECOLI	408	
removed	sp|P45550|YHFX_ECOLI	387	
removed	sp|P45551|YHFY_ECOLI	120	
removed	sp|P45552|YHFZ_ECOLI	301	
removed	sp|P45562|XAPB_ECOLI	418	
removed	sp|P45563|XAPA_ECOLI	277	
removed	sp|P45564|YFEN_ECOLI	254	
removed	sp|P45565|AIS_ECOLI	200	
removed	sp|P45566|YHDT_ECOLI	80	
removed	sp|P45568|DXR_ECOLI	398	
removed	sp|P45570|YBCI_ECOLI	173	
removed	sp|P45577|PROQ_ECOLI	232	
removed	sp|P45578|LUXS_ECOLI	171	
removed	sp|P45579|HCXA_ECOLI	362	
removed	sp|P45581|STFP_ECOLI	209	
removed	sp|P45736|YCJD_ECOLI	117	
removed	sp|P45748|TSAC_ECOLI	190	
removed	sp|P45750|HOFP_ECOLI	134	
removed	sp|P45751|HOFO_ECOLI	146	
removed	sp|P45753|HOFM_ECOLI	259	
removed	sp|P45756|GSPA_ECOLI	489	
removed	sp|P45757|GSPC_ECOLI	271	
removed	sp|P45758|GSPD_ECOLI	650	
removed	sp|P45759|GSPE_ECOLI	493	
removed	sp|P45760|GSPI_ECOLI	125	
removed	sp|P45761|GSPJ_ECOLI	195	
removed	sp|P45762|GSPK_ECOLI	327	
removed	sp|P45763|GSPL_ECOLI	387	
removed	sp|P45766|YHDW_ECOLI	341	
removed	sp|P45767|YHDX_ECOLI	393	
removed	sp|P45768|YHDY_ECOLI	367	
removed	sp|P45769|YHDZ_ECOLI	252	
removed	sp|P45771|YRDD_ECOLI	180	
removed	sp|P45795|YRDB_ECOLI	85	
removed	sp|P45799|NUDE_ECOLI	186	
removed	sp|P45800|IGAA_ECOLI	711	
removed	sp|P45804|YHGE_ECOLI	574	
removed	sp|P45807|YBAM_ECOLI	53	
removed	sp|P45848|YCIQ_ECOLI	631	
removed	sp|P45955|CPOB_ECOLI	263	
removed	sp|P45956|CAS2_ECOLI	94	
removed	sp|P46022|MTGA_ECOLI	242	
removed	sp|P46068|DSDC_ECOLI	311	
removed	sp|P46118|HEXR_ECOLI	289	
removed	sp|P46119|YBJC_ECOLI	95	
removed	sp|P46122|YAJI_ECOLI	179	
removed	sp|P46125|YEDI_ECOLI	305	
removed	sp|P46126|YFIM_ECOLI	107	
removed	sp|P46130|YBHC_ECOLI	427	
removed	sp|P46133|ABGT_ECOLI	508	
removed	sp|P46136|YDDG_ECOLI	293	
removed	sp|P46139|DGCN_ECOLI	408	
removed	sp|P46141|YGBE_ECOLI	107	
removed	sp|P46142|YGGM_ECOLI	335	
removed	sp|P46144|YEDJ_ECOLI	231	
removed	sp|P46187|RSEC_ECOLI	159	
removed	sp|P46474|YHDP_ECOLI	1266	
removed	sp|P46478|AAEX_ECOLI	67	
removed	sp|P46481|AAEB_ECOLI	655	
removed	sp|P46482|AAEA_ECOLI	310	
removed	sp|P46837|YHGF_ECOLI	773	
removed	sp|P46846|GNTX_ECOLI	227	
removed	sp|P46849|RTCA_ECOLI	338	
removed	sp|P46850|RTCB_ECOLI	408	
removed	sp|P46852|YHHW_ECOLI	231	
removed	sp|P46853|YHHX_ECOLI	345	
removed	sp|P46854|AAAT_ECOLI	162	
removed	sp|P46855|YHHZ_ECOLI	392	
removed	sp|P46856|YRHA_ECOLI	138	
removed	sp|P46857|YRHB_ECOLI	94	
removed	sp|P46859|GNTK_ECOLI	175	
removed	sp|P46879|YQGD_ECOLI	83	
removed	sp|P46883|AMO_ECOLI	757	
removed	sp|P46887|YECH_ECOLI	79	
removed	sp|P46888|USPC_ECOLI	142	
removed	sp|P46889|FTSK_ECOLI	1329	
removed	sp|P46890|YBAE_ECOLI	566	
removed	sp|P46891|COF_ECOLI	272	
removed	sp|P46923|TORZ_ECOLI	809	
removed	sp|P50456|MLC_ECOLI	406	
removed	sp|P50457|PUUE_ECOLI	421	
removed	sp|P50465|END8_ECOLI	263	
removed	sp|P50466|AER_ECOLI	506	
removed	sp|P51020|HOA_ECOLI	337	
removed	sp|P51024|YAIL_ECOLI	179	
removed	sp|P51025|SFGH1_ECOLI	277	
removed	sp|P51981|AEEP_ECOLI	321	
removed	sp|P52005|TORY_ECOLI	366	
removed	sp|P52006|NUDI_ECOLI	141	
removed	sp|P52007|YECM_ECOLI	188	
removed	sp|P52037|YGFF_ECOLI	247	
removed	sp|P52043|SCPC_ECOLI	492	
removed	sp|P52044|YGFI_ECOLI	298	
removed	sp|P52045|SCPB_ECOLI	261	
removed	sp|P52048|YGGP_ECOLI	425	
removed	sp|P52052|YGGR_ECOLI	326	
removed	sp|P52060|YGGU_ECOLI	96	
removed	sp|P52061|IXTPA_ECOLI	197	
removed	sp|P52062|HEMW_ECOLI	378	
removed	sp|P52067|FSR_ECOLI	406	
removed	sp|P52073|GLCE_ECOLI	350	
removed	sp|P52074|GLCF_ECOLI	407	
removed	sp|P52076|QSEB_ECOLI	219	
removed	sp|P52086|COBC_ECOLI	203	
removed	sp|P52094|HISQ_ECOLI	228	
removed	sp|P52095|LDCC_ECOLI	713	
removed	sp|P52096|YAER_ECOLI	129	
removed	sp|P52097|TILS_ECOLI	432	
removed	sp|P52101|GLRK_ECOLI	475	
removed	sp|P52102|YFHL_ECOLI	86	
removed	sp|P52106|CSGD_ECOLI	216	
removed	sp|P52107|CSGC_ECOLI	110	
removed	sp|P52108|RSTA_ECOLI	239	
removed	sp|P52119|RATB_ECOLI	96	
removed	sp|P52123|YFJH_ECOLI	318	
removed	sp|P52124|YFJI_ECOLI	469	
removed	sp|P52125|YFJJ_ECOLI	208	
removed	sp|P52126|ABPB_ECOLI	729	
removed	sp|P52127|ABPA_ECOLI	538	
removed	sp|P52128|YFJM_ECOLI	87	
removed	sp|P52129|RNLA_ECOLI	357	
removed	sp|P52130|RNLB_ECOLI	123	
removed	sp|P52131|YFJP_ECOLI	287	
removed	sp|P52132|YFJQ_ECOLI	273	
removed	sp|P52133|YFJR_ECOLI	233	
removed	sp|P52134|YPJK_ECOLI	78	
removed	sp|P52135|YFJT_ECOLI	155	
removed	sp|P52138|YFJW_ECOLI	567	
removed	sp|P52139|YFJX_ECOLI	152	
removed	sp|P52140|YFJY_ECOLI	160	
removed	sp|P52141|YFJZ_ECOLI	105	
removed	sp|P52143|YPJA_ECOLI	1526	
removed	sp|P52598|YGBI_ECOLI	255	
removed	sp|P52599|EMRK_ECOLI	387	
removed	sp|P52600|EMRY_ECOLI	512	
removed	sp|P52612|FLII_ECOLI	457	
removed	sp|P52613|FLIJ_ECOLI	147	
removed	sp|P52614|FLIK_ECOLI	375	
removed	sp|P52627|FLIZ_ECOLI	183	
removed	sp|P52636|YCCM_ECOLI	357	
removed	sp|P52643|LDHD_ECOLI	329	
removed	sp|P52644|HSLJ_ECOLI	140	
removed	sp|P52645|YDBH_ECOLI	879	
removed	sp|P52647|NIFJ_ECOLI	1174	
removed	sp|P52696|YBHD_ECOLI	317	
removed	sp|P52697|6PGL_ECOLI	331	
removed	sp|P54745|MNGA_ECOLI	658	
removed	sp|P54746|MNGB_ECOLI	877	
removed	sp|P54901|CSIE_ECOLI	426	
removed	sp|P55135|RLMD_ECOLI	433	
removed	sp|P55138|YGCE_ECOLI	492	
removed	sp|P55140|YGCG_ECOLI	290	
removed	sp|P55734|YGAP_ECOLI	174	
removed	sp|P55798|PRP1_ECOLI	218	
removed	sp|P55799|PRP2_ECOLI	218	
removed	sp|P55914|YJJZ_ECOLI	78	
removed	sp|P56100|CYDX_ECOLI	37	
removed	sp|P56256|YSAA_ECOLI	157	
removed	sp|P56257|YKGL_ECOLI	75	
removed	sp|P56258|WECF_ECOLI	359	
removed	sp|P56259|YIFN_ECOLI	149	
removed	sp|P56262|DLHH_ECOLI	271	
removed	sp|P56579|PTHC_ECOLI	187	
removed	sp|P56580|PTHB_ECOLI	319	
removed	sp|P56614|YMDF_ECOLI	57	
removed	sp|P56976|BLR_ECOLI	41	
removed	sp|P57998|INSB4_ECOLI	167	
removed	sp|P58033|YPJJ_ECOLI	66	
removed	sp|P58034|YMGF_ECOLI	72	
removed	sp|P58035|SGCB_ECOLI	92	
removed	sp|P58036|YJBS_ECOLI	67	
removed	sp|P58037|YRHD_ECOLI	51	
removed	sp|P58041|RZOD_ECOLI	60	
removed	sp|P58042|RZOR_ECOLI	61	
removed	sp|P58094|YCIX_ECOLI	55	
removed	sp|P58095|YPJI_ECOLI	90	
removed	sp|P60061|ADIC_ECOLI	445	
removed	sp|P60240|RAPA_ECOLI	968	
removed	sp|P60293|MUKF_ECOLI	440	
removed	sp|P60340|TRUB_ECOLI	314	
removed	sp|P60390|RSMH_ECOLI	313	
removed	sp|P60422|RL2_ECOLI	273	
removed	sp|P60438|RL3_ECOLI	209	
removed	sp|P60472|UPPS_ECOLI	253	
removed	sp|P60546|KGUA_ECOLI	207	
removed	sp|P60560|GUAC_ECOLI	347	
removed	sp|P60566|FIXA_ECOLI	256	
removed	sp|P60584|CAIA_ECOLI	380	
removed	sp|P60595|HIS5_ECOLI	196	
removed	sp|P60624|RL24_ECOLI	104	
removed	sp|P60632|YOHJ_ECOLI	132	
removed	sp|P60651|SPEB_ECOLI	306	
removed	sp|P60664|HIS6_ECOLI	258	
removed	sp|P60716|LIPA_ECOLI	321	
removed	sp|P60720|LIPB_ECOLI	213	
removed	sp|P60723|RL4_ECOLI	201	
removed	sp|P60752|MSBA_ECOLI	582	
removed	sp|P60757|HIS1_ECOLI	299	
removed	sp|P60778|TSGA_ECOLI	393	
removed	sp|P60782|PLSY_ECOLI	205	
removed	sp|P60785|LEPA_ECOLI	599	
removed	sp|P60844|AQPZ_ECOLI	231	
removed	sp|P60869|YBJL_ECOLI	561	
removed	sp|P60872|YIDE_ECOLI	553	
removed	sp|P60906|SYH_ECOLI	424	
removed	sp|P60932|UPPP_ECOLI	273	
removed	sp|P60955|LGT_ECOLI	291	
removed	sp|P60995|LPHI_ECOLI	16	
removed	sp|P61175|RL22_ECOLI	110	
removed	sp|P61316|LOLA_ECOLI	203	
removed	sp|P61320|LOLB_ECOLI	207	
removed	sp|P61517|CAN_ECOLI	220	
removed	sp|P61714|RISB_ECOLI	156	
removed	sp|P61887|RMLA2_ECOLI	293	
removed	sp|P61889|MDH_ECOLI	312	
removed	sp|P61949|FLAV_ECOLI	176	
removed	sp|P62066|YCEQ_ECOLI	106	
removed	sp|P62395|SECM_ECOLI	170	
removed	sp|P62399|RL5_ECOLI	179	
removed	sp|P62517|OPGH_ECOLI	847	
removed	sp|P62522|LPID_ECOLI	32	
removed	sp|P62601|TREF_ECOLI	549	
removed	sp|P62615|ISPE_ECOLI	283	
removed	sp|P62617|ISPF_ECOLI	159	
removed	sp|P62620|ISPG_ECOLI	372	
removed	sp|P62623|ISPH_ECOLI	316	
removed	sp|P62672|APAG_ECOLI	125	
removed	sp|P62707|GPMA_ECOLI	250	
removed	sp|P62723|YEIH_ECOLI	349	
removed	sp|P62768|YAEH_ECOLI	128	
removed	sp|P63020|NFUA_ECOLI	191	
removed	sp|P63177|RLMB_ECOLI	243	
removed	sp|P63183|KUP_ECOLI	622	
removed	sp|P63201|GADW_ECOLI	242	
removed	sp|P63204|GADE_ECOLI	175	
removed	sp|P63224|GMHA_ECOLI	192	
removed	sp|P63228|GMHBB_ECOLI	191	
removed	sp|P63235|GADC_ECOLI	511	
removed	sp|P63264|CBPM_ECOLI	101	
removed	sp|P63284|CLPB_ECOLI	857	
removed	sp|P63340|YQEG_ECOLI	409	
removed	sp|P63386|MLAF_ECOLI	269	
removed	sp|P63389|YHES_ECOLI	637	
removed	sp|P63417|YHBS_ECOLI	167	
removed	sp|P63746|EUTS_ECOLI	111	
removed	sp|P63883|AMIC_ECOLI	417	
removed	sp|P64423|ZNTB_ECOLI	327	
removed	sp|P64426|DIGH_ECOLI	439	
removed	sp|P64429|YPFJ_ECOLI	287	
removed	sp|P64432|YPJD_ECOLI	263	
removed	sp|P64435|YBCW_ECOLI	68	
removed	sp|P64439|YBJM_ECOLI	125	
removed	sp|P64442|YCEO_ECOLI	46	
removed	sp|P64445|YNAJ_ECOLI	85	
removed	sp|P64448|YNBE_ECOLI	61	
removed	sp|P64451|YDCL_ECOLI	222	
removed	sp|P64453|ORTT_ECOLI	57	
removed	sp|P64455|YDCY_ECOLI	77	
removed	sp|P64459|YNCJ_ECOLI	76	
removed	sp|P64461|LSRG_ECOLI	96	
removed	sp|P64463|YDFZ_ECOLI	67	
removed	sp|P64467|CNU_ECOLI	71	
removed	sp|P64471|YDHI_ECOLI	78	
removed	sp|P64474|YDHL_ECOLI	79	
removed	sp|P64476|YDIH_ECOLI	62	
removed	sp|P64479|YDIZ_ECOLI	96	
removed	sp|P64481|YDJM_ECOLI	196	
removed	sp|P64483|PROXY_ECOLI	167	
removed	sp|P64485|YEAQ_ECOLI	82	
removed	sp|P64488|YEAR_ECOLI	119	
removed	sp|P64490|YOAC_ECOLI	99	
removed	sp|P64493|YOAF_ECOLI	84	
removed	sp|P64496|YOAG_ECOLI	60	
removed	sp|P64499|YEBO_ECOLI	95	
removed	sp|P64503|YEBV_ECOLI	78	
removed	sp|P64506|YEBY_ECOLI	113	
removed	sp|P64508|YOBF_ECOLI	47	
removed	sp|P64512|MGRB_ECOLI	47	
removed	sp|P64515|YECN_ECOLI	131	
removed	sp|P64517|YODC_ECOLI	60	
removed	sp|P64519|YODD_ECOLI	75	
removed	sp|P64521|YEET_ECOLI	73	
removed	sp|P64524|CBTA_ECOLI	124	
removed	sp|P64526|YEEW_ECOLI	64	
removed	sp|P64530|RCNR_ECOLI	90	
removed	sp|P64534|RCNB_ECOLI	112	
removed	sp|P64536|YEIS_ECOLI	79	
removed	sp|P64540|YFCL_ECOLI	92	
removed	sp|P64542|YPEC_ECOLI	108	
removed	sp|P64545|YFGG_ECOLI	63	
removed	sp|P64548|YFIR_ECOLI	172	
removed	sp|P64550|ALAE_ECOLI	149	
removed	sp|P64554|QUEE_ECOLI	223	
removed	sp|P64557|YGFM_ECOLI	259	
removed	sp|P64559|SDHE_ECOLI	88	
removed	sp|P64562|YQFE_ECOLI	76	
removed	sp|P64564|YGGT_ECOLI	188	
removed	sp|P64567|YQGB_ECOLI	43	
removed	sp|P64570|YQGC_ECOLI	71	
removed	sp|P64572|YGHR_ECOLI	252	
removed	sp|P64574|YGHW_ECOLI	95	
removed	sp|P64578|HIGB_ECOLI	104	
removed	sp|P64581|YQJD_ECOLI	101	
removed	sp|P64585|YQJE_ECOLI	134	
removed	sp|P64588|YQJI_ECOLI	207	
removed	sp|P64590|YHAH_ECOLI	121	
removed	sp|P64592|YHAI_ECOLI	118	
removed	sp|P64594|YHAV_ECOLI	154	
removed	sp|P64596|DOLP_ECOLI	191	
removed	sp|P64599|UBIT_ECOLI	174	
removed	sp|P64602|MLAB_ECOLI	97	
removed	sp|P64604|MLAD_ECOLI	183	
removed	sp|P64606|MLAE_ECOLI	260	
removed	sp|P64610|YRBL_ECOLI	210	
removed	sp|P64612|ZAPE_ECOLI	375	
removed	sp|P64614|YHCN_ECOLI	87	
removed	sp|P64616|YHCO_ECOLI	90	
removed	sp|P64619|YHDU_ECOLI	59	
removed	sp|P64622|YHDV_ECOLI	73	
removed	sp|P64624|YHEO_ECOLI	240	
removed	sp|P64627|YHFL_ECOLI	55	
removed	sp|P64631|YHFU_ECOLI	117	
removed	sp|P64634|HOFN_ECOLI	179	
removed	sp|P64636|YRFG_ECOLI	222	
removed	sp|P64638|FEOC_ECOLI	78	
removed	sp|P64646|GHOT_ECOLI	57	
removed	sp|P65290|YFGH_ECOLI	172	
removed	sp|P65292|YGDI_ECOLI	75	
removed	sp|P65294|YGDR_ECOLI	72	
removed	sp|P65298|YQHH_ECOLI	85	
removed	sp|P65367|YQCA_ECOLI	149	
removed	sp|P65556|YFCD_ECOLI	180	
removed	sp|P65643|EUTT_ECOLI	267	
removed	sp|P65807|YGEY_ECOLI	403	
removed	sp|P65870|QUED_ECOLI	121	
removed	sp|P66817|DIAA_ECOLI	196	
removed	sp|P66899|DPAL_ECOLI	398	
removed	sp|P66948|BEPA_ECOLI	487	
removed	sp|P67080|PLPHP_ECOLI	234	
removed	sp|P67087|RSMI_ECOLI	286	
removed	sp|P67095|YFCE_ECOLI	184	
removed	sp|P67127|YGDQ_ECOLI	237	
removed	sp|P67143|YHGN_ECOLI	197	
removed	sp|P67153|YQFA_ECOLI	219	
removed	sp|P67244|YQHA_ECOLI	164	
removed	sp|P67338|YOAH_ECOLI	59	
removed	sp|P67430|NEMR_ECOLI	199	
removed	sp|P67444|XANQ_ECOLI	466	
removed	sp|P67553|YNFC_ECOLI	236	
removed	sp|P67601|YOBD_ECOLI	152	
removed	sp|P67603|AC4CH_ECOLI	103	
removed	sp|P67624|YHEU_ECOLI	72	
removed	sp|P67660|YHAJ_ECOLI	298	
removed	sp|P67662|AAER_ECOLI	309	
removed	sp|P67697|HICB_ECOLI	138	
removed	sp|P67699|YDDM_ECOLI	94	
removed	sp|P67701|HIGA_ECOLI	138	
removed	sp|P67729|YFEO_ECOLI	418	
removed	sp|P67762|YHBP_ECOLI	147	
removed	sp|P67826|CUTC_ECOLI	248	
removed	sp|P67910|HLDD_ECOLI	310	
removed	sp|P68066|GRCA_ECOLI	127	
removed	sp|P68183|MALG_ECOLI	296	
removed	sp|P68187|MALK_ECOLI	371	
removed	sp|P68191|SRA_ECOLI	45	
removed	sp|P68206|YJBJ_ECOLI	69	
removed	sp|P68398|TADA_ECOLI	167	
removed	sp|P68567|RSMJ_ECOLI	250	
removed	sp|P68644|FIXC_ECOLI	428	
removed	sp|P68646|FIXX_ECOLI	95	
removed	sp|P68661|YBCO_ECOLI	96	
removed	sp|P68679|RS21_ECOLI	71	
removed	sp|P68688|GLRX1_ECOLI	85	
removed	sp|P68699|ATPL_ECOLI	79	
removed	sp|P68739|NFI_ECOLI	223	
removed	sp|P68767|AMPA_ECOLI	503	
